epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
95,11079.3,0.73441,1.06097,0.43121,0.8425,0,0.76413,0.74164,0.78792,0.56364,0.74431,0.69681,0.73663,0.42199,0.89946,1.48429,0.66555,0.90645,0,0.00267403,0.000891345,0.00267403,0.000891345,0.00267403,0.000891345,0.00267403,0.000891345
96,11237.3,0.73201,1.05735,0.42874,0.84096,0,0.75179,0.74495,0.78095,0.55759,0.75251,0.69321,0.73867,0.42469,0.8986,1.48705,0.67614,0.90554,0,0.00264928,0.000883093,0.00264928,0.000883093,0.00264928,0.000883093,0.00264928,0.000883093
97,11395.2,0.73397,1.06454,0.42671,0.84069,0,0.75108,0.74768,0.78463,0.56005,0.73186,0.71573,0.74513,0.4299,0.90117,1.4628,0.66706,0.911,0,0.00262452,0.000874842,0.00262452,0.000874842,0.00262452,0.000874842,0.00262452,0.000874842
98,11551.5,0.72498,1.06346,0.42601,0.83957,0,0.76338,0.74153,0.78849,0.56288,0.74684,0.70303,0.74856,0.43245,0.9024,1.45257,0.67187,0.91564,0,0.00259977,0.00086659,0.00259977,0.00086659,0.00259977,0.00086659,0.00259977,0.00086659
99,11708.2,0.72273,1.04928,0.42294,0.83845,0,0.76419,0.72896,0.78497,0.55977,0.7358,0.69814,0.73862,0.42408,0.90318,1.51336,0.67663,0.91581,0,0.00257501,0.000858338,0.00257501,0.000858338,0.00257501,0.000858338,0.00257501,0.000858338
100,11864.8,0.72588,1.05643,0.4241,0.84011,0,0.75635,0.73463,0.78359,0.56004,0.75087,0.69053,0.74032,0.42773,0.89901,1.47512,0.6749,0.91103,0,0.00255026,0.000850087,0.00255026,0.000850087,0.00255026,0.000850087,0.00255026,0.000850087
101,12021,0.72333,1.033,0.41805,0.83701,0,0.76157,0.74145,0.78554,0.55976,0.74396,0.70106,0.73883,0.4245,0.8988,1.4812,0.673,0.91385,0,0.0025255,0.000841835,0.0025255,0.000841835,0.0025255,0.000841835,0.0025255,0.000841835
102,12178.7,0.71903,1.05168,0.42324,0.83937,0,0.7548,0.74597,0.78579,0.5616,0.74016,0.69876,0.73849,0.42527,0.90171,1.47777,0.66114,0.9137,0,0.00250075,0.000833583,0.00250075,0.000833583,0.00250075,0.000833583,0.00250075,0.000833583
103,12336.1,0.71613,1.04326,0.41645,0.8381,0,0.75367,0.74688,0.78656,0.56245,0.73076,0.71124,0.74231,0.42536,0.90036,1.49746,0.6657,0.91426,0,0.002476,0.000825332,0.002476,0.000825332,0.002476,0.000825332,0.002476,0.000825332
104,12493.8,0.72226,1.04688,0.41871,0.83759,0,0.7486,0.75193,0.78043,0.55749,0.73683,0.70697,0.73951,0.42571,0.90234,1.47194,0.68068,0.91483,0,0.00245124,0.00081708,0.00245124,0.00081708,0.00245124,0.00081708,0.00245124,0.00081708
105,12650.7,0.71623,1.04046,0.41548,0.83643,0,0.75056,0.74981,0.78517,0.55968,0.73499,0.70985,0.74645,0.42889,0.90455,1.49574,0.67233,0.92097,0,0.00242649,0.000808828,0.00242649,0.000808828,0.00242649,0.000808828,0.00242649,0.000808828
106,12807.4,0.70507,1.00581,0.41076,0.83694,0,0.74534,0.75116,0.78369,0.5604,0.7568,0.69507,0.7449,0.42636,0.90652,1.50597,0.67034,0.91959,0,0.00240173,0.000800577,0.00240173,0.000800577,0.00240173,0.000800577,0.00240173,0.000800577
107,12963.9,0.71351,1.02963,0.41294,0.83652,0,0.75576,0.74919,0.78245,0.55904,0.72999,0.71185,0.73956,0.42466,0.91029,1.46288,0.6801,0.91543,0,0.00237698,0.000792325,0.00237698,0.000792325,0.00237698,0.000792325,0.00237698,0.000792325
108,13120.9,0.7102,1.03089,0.41213,0.83553,0,0.75382,0.75121,0.787,0.5638,0.75985,0.69005,0.74661,0.42929,0.90576,1.49404,0.65863,0.91045,0,0.00235222,0.000784073,0.00235222,0.000784073,0.00235222,0.000784073,0.00235222,0.000784073
109,13277.6,0.70149,0.99807,0.40573,0.83453,0,0.74665,0.7461,0.78165,0.56049,0.73678,0.70263,0.74137,0.42537,0.90412,1.48044,0.66565,0.91575,0,0.00232747,0.000775822,0.00232747,0.000775822,0.00232747,0.000775822,0.00232747,0.000775822
110,13435.2,0.69899,1.01005,0.40551,0.83458,0,0.74667,0.7568,0.78672,0.56121,0.72912,0.71084,0.74132,0.4299,0.90907,1.51259,0.66193,0.91321,0,0.00230271,0.00076757,0.00230271,0.00076757,0.00230271,0.00076757,0.00230271,0.00076757
111,13592.6,0.69632,1.00531,0.40597,0.83295,0,0.75489,0.74425,0.78245,0.56039,0.73749,0.69525,0.73838,0.42674,0.90796,1.49864,0.66998,0.91853,0,0.00227796,0.000759318,0.00227796,0.000759318,0.00227796,0.000759318,0.00227796,0.000759318
112,13747.5,0.69997,0.99777,0.40283,0.8338,0,0.75494,0.7371,0.77715,0.55791,0.751,0.69283,0.73637,0.42599,0.90151,1.50761,0.67561,0.91743,0,0.0022532,0.000751067,0.0022532,0.000751067,0.0022532,0.000751067,0.0022532,0.000751067
113,13903.1,0.70219,1.01456,0.40437,0.83259,0,0.74568,0.74531,0.77734,0.55618,0.73261,0.69955,0.73357,0.42313,0.9108,1.48807,0.68345,0.92232,0,0.00222845,0.000742815,0.00222845,0.000742815,0.00222845,0.000742815,0.00222845,0.000742815
114,14059.3,0.69363,1.01102,0.40233,0.83415,0,0.76859,0.72935,0.77781,0.55813,0.74404,0.70403,0.74034,0.42773,0.912,1.4989,0.68163,0.91934,0,0.00220369,0.000734564,0.00220369,0.000734564,0.00220369,0.000734564,0.00220369,0.000734564
115,14215.9,0.69316,1.00839,0.40349,0.83328,0,0.75727,0.74156,0.77907,0.55586,0.74004,0.70547,0.74067,0.4278,0.91607,1.5097,0.67004,0.92169,0,0.00217894,0.000726312,0.00217894,0.000726312,0.00217894,0.000726312,0.00217894,0.000726312
116,14373.9,0.69047,1.00228,0.39942,0.83472,0,0.76099,0.74245,0.78009,0.55951,0.75318,0.69478,0.73887,0.42702,0.90788,1.50309,0.67967,0.91954,0,0.00215418,0.00071806,0.00215418,0.00071806,0.00215418,0.00071806,0.00215418,0.00071806
117,14533,0.69254,1.00423,0.39795,0.83042,0,0.7629,0.7416,0.78389,0.56201,0.74618,0.70738,0.74427,0.43126,0.90699,1.51137,0.66332,0.91815,0,0.00212943,0.000709809,0.00212943,0.000709809,0.00212943,0.000709809,0.00212943,0.000709809
118,14691.9,0.69046,1.02287,0.3988,0.83245,0,0.75401,0.74998,0.78382,0.55856,0.72165,0.71692,0.73849,0.42357,0.91319,1.51166,0.66129,0.92282,0,0.00210467,0.000701557,0.00210467,0.000701557,0.00210467,0.000701557,0.00210467,0.000701557
119,14848.6,0.69111,1.01901,0.3994,0.8324,0,0.755,0.74332,0.7823,0.55736,0.73328,0.71151,0.74135,0.42723,0.91191,1.51196,0.67262,0.92365,0,0.00207992,0.000693305,0.00207992,0.000693305,0.00207992,0.000693305,0.00207992,0.000693305
120,15006.1,0.68133,0.99313,0.39648,0.83038,0,0.75737,0.74093,0.78089,0.5571,0.75637,0.68459,0.73539,0.42378,0.91381,1.52779,0.67923,0.92646,0,0.00205516,0.000685054,0.00205516,0.000685054,0.00205516,0.000685054,0.00205516,0.000685054
121,15157.9,0.68185,0.98314,0.3957,0.83133,0,0.75639,0.73947,0.78307,0.55864,0.74889,0.69665,0.74283,0.42805,0.91044,1.53598,0.6682,0.92627,0,0.00203041,0.000676802,0.00203041,0.000676802,0.00203041,0.000676802,0.00203041,0.000676802
122,15272.1,0.67745,0.98785,0.38954,0.82954,0,0.77612,0.72039,0.78204,0.55768,0.76201,0.68635,0.73988,0.42588,0.91246,1.56706,0.67673,0.9248,0,0.00200565,0.00066855,0.00200565,0.00066855,0.00200565,0.00066855,0.00200565,0.00066855
123,15394.8,0.68002,0.98492,0.39003,0.83043,0,0.75442,0.7434,0.77734,0.55362,0.73741,0.71186,0.73962,0.42505,0.91339,1.56104,0.68233,0.92723,0,0.0019809,0.000660299,0.0019809,0.000660299,0.0019809,0.000660299,0.0019809,0.000660299
124,15551.9,0.67995,0.9914,0.39219,0.82988,0,0.76037,0.73329,0.78238,0.55792,0.75232,0.69194,0.74025,0.42595,0.90947,1.53346,0.66871,0.92427,0,0.00195614,0.000652047,0.00195614,0.000652047,0.00195614,0.000652047,0.00195614,0.000652047
125,15709.9,0.67892,0.98261,0.39036,0.82991,0,0.76577,0.7303,0.78121,0.55837,0.75458,0.6949,0.74074,0.42551,0.9091,1.54567,0.6691,0.92592,0,0.00193139,0.000643795,0.00193139,0.000643795,0.00193139,0.000643795,0.00193139,0.000643795
126,15829.4,0.6734,0.95565,0.38931,0.82964,0,0.76062,0.73601,0.77908,0.55839,0.75535,0.6933,0.73965,0.42716,0.91065,1.5276,0.67305,0.92413,0,0.00190663,0.000635544,0.00190663,0.000635544,0.00190663,0.000635544,0.00190663,0.000635544
127,15943.8,0.68129,0.99017,0.39114,0.82871,0,0.74818,0.75081,0.78213,0.56104,0.72145,0.72232,0.74397,0.43034,0.90663,1.54822,0.66984,0.92141,0,0.00188188,0.000627292,0.00188188,0.000627292,0.00188188,0.000627292,0.00188188,0.000627292
128,16058.2,0.6686,0.97941,0.3836,0.82675,0,0.76517,0.73871,0.78148,0.55893,0.75282,0.69314,0.73741,0.42575,0.9082,1.55036,0.67102,0.92024,0,0.00185712,0.00061904,0.00185712,0.00061904,0.00185712,0.00061904,0.00185712,0.00061904
129,16172.2,0.66249,0.96906,0.38292,0.82612,0,0.75369,0.74934,0.78176,0.55863,0.73006,0.71039,0.73797,0.42627,0.90898,1.53709,0.67106,0.92378,0,0.00183237,0.000610789,0.00183237,0.000610789,0.00183237,0.000610789,0.00183237,0.000610789
130,16319.3,0.6653,0.96416,0.38253,0.82872,0,0.77223,0.73236,0.77896,0.55502,0.74918,0.69809,0.73721,0.42429,0.91487,1.54962,0.67801,0.92456,0,0.00180761,0.000602537,0.00180761,0.000602537,0.00180761,0.000602537,0.00180761,0.000602537
131,16477.6,0.67658,0.99793,0.38859,0.82884,0,0.76857,0.73779,0.77977,0.55496,0.74336,0.7066,0.74053,0.42654,0.91507,1.54557,0.66769,0.92345,0,0.00178286,0.000594286,0.00178286,0.000594286,0.00178286,0.000594286,0.00178286,0.000594286
