epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
45,6029.15,0.86354,1.28289,0.59542,0.89762,0,0.76141,0.7673,0.81056,0.58454,0.75347,0.74084,0.77976,0.45405,0.87131,1.26828,0.61289,0.90293,0,0.025644,0.008548,0.025644,0.008548,0.025644,0.008548,0.025644,0.008548
46,6162.08,0.86013,1.30385,0.5842,0.89485,0,0.755,0.76829,0.81177,0.58756,0.75578,0.73836,0.78495,0.4514,0.87436,1.29158,0.60559,0.9062,0,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515
47,6295.38,0.86155,1.3039,0.58035,0.89147,0,0.76956,0.75659,0.81177,0.5866,0.76957,0.72179,0.78044,0.45577,0.87046,1.24805,0.60993,0.90791,0,0.025446,0.008482,0.025446,0.008482,0.025446,0.008482,0.025446,0.008482
48,6428.54,0.84854,1.25623,0.57759,0.88876,0,0.75917,0.76809,0.81509,0.59036,0.76354,0.72516,0.7846,0.4511,0.86881,1.24291,0.61182,0.90546,0,0.025347,0.008449,0.025347,0.008449,0.025347,0.008449,0.025347,0.008449
49,6561.73,0.85125,1.27534,0.57244,0.89153,0,0.76287,0.74121,0.80475,0.57521,0.77849,0.70452,0.77532,0.44247,0.88572,1.28971,0.62053,0.91684,0,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
50,6694.59,0.85526,1.28515,0.57591,0.89364,0,0.76375,0.75769,0.81255,0.58312,0.76562,0.71138,0.77889,0.45148,0.8827,1.24591,0.6091,0.90808,0,0.025149,0.008383,0.025149,0.008383,0.025149,0.008383,0.025149,0.008383
51,6827.63,0.84376,1.25432,0.57519,0.88961,0,0.76356,0.7622,0.81145,0.58296,0.76882,0.71761,0.77691,0.44177,0.89147,1.29351,0.60715,0.91439,0,0.02505,0.00835,0.02505,0.00835,0.02505,0.00835,0.02505,0.00835
52,6960.59,0.85291,1.27823,0.57605,0.89001,0,0.76006,0.7713,0.81303,0.58878,0.76149,0.72391,0.77901,0.448,0.87786,1.2275,0.59906,0.91098,0,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317
53,7093.74,0.84659,1.2711,0.56902,0.88584,0,0.76795,0.7542,0.8121,0.58743,0.77233,0.70696,0.77349,0.45051,0.87902,1.2508,0.60858,0.90777,0,0.024852,0.008284,0.024852,0.008284,0.024852,0.008284,0.024852,0.008284
54,7226.73,0.83859,1.2386,0.55679,0.88444,0,0.76156,0.76711,0.8108,0.5849,0.76017,0.72121,0.77484,0.44516,0.88601,1.29384,0.61017,0.91023,0,0.024753,0.008251,0.024753,0.008251,0.024753,0.008251,0.024753,0.008251
