epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
11,458.02,1.06132,1.66078,0.79151,0.93248,0,0.71205,0.70227,0.75357,0.51515,0.73206,0.688,0.74556,0.39621,1.00977,1.60438,0.75768,0.91934,0,0.02901,0.00967,0.02901,0.00967,0.02901,0.00967,0.02901,0.00967
12,501.349,1.04222,1.62023,0.78958,0.93372,0,0.71125,0.69575,0.74422,0.50946,0.71853,0.67207,0.72255,0.37942,0.99634,1.59369,0.78347,0.90793,0,0.028911,0.009637,0.028911,0.009637,0.028911,0.009637,0.028911,0.009637
13,541.834,1.04892,1.62553,0.77576,0.93014,0,0.68938,0.71691,0.75781,0.52252,0.68637,0.70789,0.74288,0.40507,1.01483,1.57858,0.75716,0.91119,0,0.028812,0.009604,0.028812,0.009604,0.028812,0.009604,0.028812,0.009604
14,581.35,1.02505,1.58227,0.75451,0.9225,0,0.71622,0.71843,0.75819,0.50935,0.71182,0.66101,0.70361,0.35841,1.02653,1.71288,0.74389,0.91428,0,0.028713,0.009571,0.028713,0.009571,0.028713,0.009571,0.028713,0.009571
15,620.927,1.03597,1.61734,0.761,0.9284,0,0.72797,0.68523,0.74506,0.50844,0.74365,0.67298,0.73675,0.40426,0.99343,1.50774,0.77951,0.91101,0,0.028614,0.009538,0.028614,0.009538,0.028614,0.009538,0.028614,0.009538
16,660.338,1.02623,1.59749,0.74907,0.92196,0,0.73454,0.71224,0.76291,0.52684,0.73797,0.69234,0.74748,0.4085,0.99261,1.53496,0.73013,0.90618,0,0.028515,0.009505,0.028515,0.009505,0.028515,0.009505,0.028515,0.009505
17,699.738,1.01795,1.54934,0.74853,0.92379,0,0.73741,0.74691,0.78406,0.5426,0.752,0.71495,0.76759,0.41895,0.98713,1.49397,0.69538,0.90811,0,0.028416,0.009472,0.028416,0.009472,0.028416,0.009472,0.028416,0.009472
18,739.013,1.01111,1.54737,0.74072,0.92091,0,0.727,0.70249,0.75774,0.51922,0.74047,0.67629,0.7373,0.39945,0.96954,1.47814,0.75341,0.90936,0,0.028317,0.009439,0.028317,0.009439,0.028317,0.009439,0.028317,0.009439
19,778.079,0.98119,1.51286,0.71036,0.91623,0,0.72424,0.71714,0.75139,0.52003,0.72775,0.68365,0.72031,0.39817,0.96313,1.42537,0.74384,0.90258,0,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406
20,817.605,1.00482,1.54201,0.73152,0.9207,0,0.74586,0.73144,0.78755,0.54772,0.74223,0.69992,0.75341,0.42455,0.96484,1.38892,0.68942,0.9048,0,0.028119,0.009373,0.028119,0.009373,0.028119,0.009373,0.028119,0.009373
21,856.709,0.99387,1.50536,0.71723,0.92169,0,0.71102,0.72096,0.74505,0.51565,0.71784,0.70243,0.73671,0.39382,1.0018,1.56255,0.73141,0.91183,0,0.02802,0.00934,0.02802,0.00934,0.02802,0.00934,0.02802,0.00934
22,896.013,0.99729,1.51234,0.72693,0.91967,0,0.72125,0.74255,0.7777,0.53296,0.72444,0.70663,0.74631,0.40641,0.9905,1.41313,0.70679,0.91536,0,0.027921,0.009307,0.027921,0.009307,0.027921,0.009307,0.027921,0.009307
23,935.256,0.97076,1.48965,0.69845,0.91279,0,0.72016,0.72879,0.7781,0.54,0.73596,0.69143,0.7508,0.41796,0.96095,1.3943,0.70827,0.90207,0,0.027822,0.009274,0.027822,0.009274,0.027822,0.009274,0.027822,0.009274
24,974.646,0.98536,1.52747,0.70525,0.91288,0,0.7667,0.71334,0.77892,0.53547,0.76101,0.6815,0.73927,0.38934,0.97899,1.45931,0.71241,0.90512,0,0.027723,0.009241,0.027723,0.009241,0.027723,0.009241,0.027723,0.009241
25,1013.83,0.97432,1.49606,0.70265,0.91192,0,0.74181,0.72318,0.78668,0.55257,0.75386,0.70321,0.76803,0.44273,0.95379,1.37401,0.68123,0.90552,0,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208
26,1053.39,0.98572,1.51962,0.70942,0.91359,0,0.72513,0.72257,0.77626,0.538,0.73046,0.69508,0.75343,0.41908,0.95284,1.40163,0.69317,0.90213,0,0.027525,0.009175,0.027525,0.009175,0.027525,0.009175,0.027525,0.009175
27,1094.25,0.97625,1.51333,0.6959,0.91005,0,0.74445,0.73817,0.7859,0.55061,0.75962,0.71283,0.77091,0.43813,0.93619,1.35774,0.67152,0.90006,0,0.027426,0.009142,0.027426,0.009142,0.027426,0.009142,0.027426,0.009142
28,1133.74,0.97052,1.49236,0.70063,0.91385,0,0.74777,0.73259,0.78068,0.54321,0.75676,0.70429,0.75749,0.42749,0.95782,1.403,0.69724,0.90257,0,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109
29,1173,0.96211,1.49036,0.68701,0.91163,0,0.72733,0.72534,0.78407,0.54748,0.73108,0.70162,0.75685,0.41132,0.95071,1.49036,0.67914,0.89903,0,0.027228,0.009076,0.027228,0.009076,0.027228,0.009076,0.027228,0.009076
30,1212.38,0.97208,1.50649,0.69313,0.90691,0,0.73387,0.72652,0.78502,0.54809,0.74286,0.70105,0.76299,0.43185,0.94108,1.39623,0.68007,0.89807,0,0.027129,0.009043,0.027129,0.009043,0.027129,0.009043,0.027129,0.009043
31,1251.69,0.96429,1.46883,0.67879,0.9105,0,0.73763,0.72934,0.78539,0.55132,0.73706,0.7055,0.76115,0.43498,0.9508,1.34404,0.67927,0.89632,0,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901
32,1290.77,0.95044,1.4601,0.68596,0.90817,0,0.725,0.73453,0.78432,0.54779,0.73079,0.68226,0.73909,0.40323,0.93807,1.45173,0.68515,0.89445,0,0.026931,0.008977,0.026931,0.008977,0.026931,0.008977,0.026931,0.008977
33,1330.33,0.95537,1.51471,0.67771,0.90873,0,0.75793,0.72323,0.7874,0.54908,0.75042,0.69564,0.75624,0.42411,0.94442,1.4112,0.67012,0.89722,0,0.026832,0.008944,0.026832,0.008944,0.026832,0.008944,0.026832,0.008944
34,1369.51,0.94281,1.43193,0.66797,0.90131,0,0.76189,0.72636,0.78361,0.54838,0.76732,0.7003,0.75779,0.42063,0.94613,1.38155,0.67916,0.90269,0,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911
35,1408.88,0.95017,1.46227,0.6713,0.90393,0,0.72088,0.73225,0.77214,0.54107,0.71771,0.71719,0.75424,0.41257,0.94405,1.52772,0.68985,0.90245,0,0.026634,0.008878,0.026634,0.008878,0.026634,0.008878,0.026634,0.008878
36,1448.09,0.94852,1.47927,0.6708,0.90169,0,0.74738,0.74678,0.79169,0.55024,0.74392,0.71378,0.75413,0.4214,0.95941,1.38176,0.67271,0.90393,0,0.026535,0.008845,0.026535,0.008845,0.026535,0.008845,0.026535,0.008845
37,1486.92,0.95116,1.4277,0.67624,0.90508,0,0.76009,0.71938,0.78612,0.54845,0.75622,0.69928,0.75884,0.43018,0.94274,1.3794,0.68538,0.89794,0,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812
38,1524.87,0.93902,1.4642,0.66633,0.90148,0,0.76877,0.70771,0.7828,0.54958,0.76137,0.68639,0.74632,0.41515,0.95339,1.36575,0.68779,0.89772,0,0.026337,0.008779,0.026337,0.008779,0.026337,0.008779,0.026337,0.008779
39,1563.43,0.94363,1.47186,0.66464,0.8993,0,0.75704,0.7295,0.78528,0.55256,0.7613,0.70608,0.76323,0.43741,0.95237,1.34228,0.65905,0.90019,0,0.026238,0.008746,0.026238,0.008746,0.026238,0.008746,0.026238,0.008746
40,1601.6,0.92463,1.41382,0.6441,0.89809,0,0.75446,0.72754,0.78642,0.54853,0.74602,0.70973,0.75877,0.43005,0.94863,1.38042,0.68813,0.90251,0,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713
41,1639.83,0.94614,1.41162,0.66122,0.9024,0,0.72705,0.72791,0.77777,0.54105,0.72588,0.7044,0.74949,0.42262,0.95081,1.37871,0.7045,0.90126,0,0.02604,0.00868,0.02604,0.00868,0.02604,0.00868,0.02604,0.00868
42,1678.34,0.93564,1.44205,0.66022,0.8975,0,0.76987,0.72402,0.7961,0.55873,0.78386,0.68246,0.75581,0.42894,0.9458,1.35865,0.6587,0.90041,0,0.025941,0.008647,0.025941,0.008647,0.025941,0.008647,0.025941,0.008647
43,1716.86,0.94749,1.45707,0.66162,0.9016,0,0.75986,0.73332,0.78912,0.5605,0.76684,0.69806,0.76126,0.4383,0.92052,1.32819,0.65862,0.89304,0,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614
44,1755.17,0.9279,1.39444,0.65134,0.89614,0,0.73142,0.74129,0.79499,0.55767,0.73934,0.69409,0.7571,0.41675,0.94909,1.38875,0.66625,0.89819,0,0.025743,0.008581,0.025743,0.008581,0.025743,0.008581,0.025743,0.008581
45,1793.65,0.93119,1.47168,0.64878,0.89701,0,0.75218,0.74191,0.79233,0.55489,0.74848,0.70913,0.76182,0.43184,0.93201,1.39048,0.65927,0.89818,0,0.025644,0.008548,0.025644,0.008548,0.025644,0.008548,0.025644,0.008548
46,1831.94,0.93925,1.43362,0.65421,0.89571,0,0.74558,0.74698,0.79116,0.56077,0.75738,0.72006,0.7717,0.44138,0.92442,1.30613,0.6573,0.89504,0,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515
47,1870.32,0.92624,1.42394,0.6481,0.89527,0,0.76106,0.74273,0.79716,0.55991,0.75793,0.70197,0.76253,0.42361,0.92232,1.39315,0.65297,0.89458,0,0.025446,0.008482,0.025446,0.008482,0.025446,0.008482,0.025446,0.008482
48,1908.92,0.93077,1.43087,0.64826,0.89705,0,0.75066,0.73963,0.79602,0.56525,0.75488,0.71809,0.77308,0.44172,0.92603,1.33734,0.65593,0.89262,0,0.025347,0.008449,0.025347,0.008449,0.025347,0.008449,0.025347,0.008449
49,1947.38,0.93325,1.41425,0.64532,0.89806,0,0.74945,0.73967,0.79617,0.56092,0.74878,0.69757,0.7624,0.42178,0.92537,1.38842,0.65966,0.89287,0,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
50,1985.39,0.93253,1.37664,0.64464,0.89784,0,0.74444,0.73838,0.79574,0.56375,0.74619,0.69172,0.75006,0.43736,0.916,1.35979,0.64804,0.89541,0,0.025149,0.008383,0.025149,0.008383,0.025149,0.008383,0.025149,0.008383
51,2023.96,0.92375,1.4542,0.64516,0.90006,0,0.74219,0.73182,0.78768,0.55599,0.74337,0.70446,0.76098,0.43208,0.93297,1.31218,0.67215,0.89828,0,0.02505,0.00835,0.02505,0.00835,0.02505,0.00835,0.02505,0.00835
52,2062.53,0.93176,1.39339,0.6421,0.89175,0,0.74906,0.74422,0.79509,0.56255,0.74555,0.71803,0.76366,0.43965,0.9342,1.28646,0.6457,0.8985,0,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317
53,2100.74,0.90785,1.39932,0.63226,0.89197,0,0.75759,0.73965,0.80492,0.56979,0.76266,0.69923,0.77027,0.43602,0.93023,1.29978,0.64377,0.8939,0,0.024852,0.008284,0.024852,0.008284,0.024852,0.008284,0.024852,0.008284
54,2138.93,0.92225,1.37524,0.63938,0.89402,0,0.7442,0.72414,0.79467,0.56379,0.72251,0.69771,0.75114,0.42266,0.92209,1.38506,0.65538,0.88642,0,0.024753,0.008251,0.024753,0.008251,0.024753,0.008251,0.024753,0.008251
55,2177.54,0.92385,1.39644,0.63406,0.89293,0,0.75595,0.74235,0.79351,0.56067,0.76561,0.70651,0.76548,0.43756,0.92247,1.35094,0.64762,0.89,0,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
56,2215.5,0.91175,1.34116,0.62893,0.89389,0,0.7523,0.74549,0.7995,0.57014,0.76321,0.70504,0.76861,0.44257,0.92193,1.32793,0.63388,0.89513,0,0.024555,0.008185,0.024555,0.008185,0.024555,0.008185,0.024555,0.008185
57,2253.74,0.91186,1.39316,0.62892,0.89123,0,0.76077,0.74196,0.79585,0.56379,0.74972,0.71985,0.76658,0.42695,0.93249,1.34589,0.64667,0.89591,0,0.024456,0.008152,0.024456,0.008152,0.024456,0.008152,0.024456,0.008152
58,2291.78,0.92462,1.37293,0.63881,0.89487,0,0.76526,0.74449,0.80381,0.56887,0.77989,0.70096,0.77215,0.44856,0.92645,1.30671,0.63417,0.89248,0,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
59,2330.07,0.91405,1.36626,0.63123,0.89109,0,0.74258,0.75254,0.80549,0.56825,0.73704,0.71224,0.76319,0.42812,0.92149,1.32448,0.63862,0.89308,0,0.024258,0.008086,0.024258,0.008086,0.024258,0.008086,0.024258,0.008086
60,2368.02,0.91995,1.38564,0.62855,0.89153,0,0.75007,0.75719,0.79617,0.56453,0.75313,0.72079,0.76779,0.43581,0.9191,1.30911,0.64665,0.8893,0,0.024159,0.008053,0.024159,0.008053,0.024159,0.008053,0.024159,0.008053
61,2406.4,0.92022,1.37985,0.63125,0.89052,0,0.76286,0.73865,0.8002,0.56639,0.77792,0.69036,0.76033,0.42989,0.92638,1.3403,0.63503,0.89194,0,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
62,2444.95,0.91322,1.37866,0.62946,0.8889,0,0.76187,0.73904,0.80458,0.57109,0.75121,0.71119,0.77133,0.44648,0.92431,1.30335,0.63373,0.89364,0,0.023961,0.007987,0.023961,0.007987,0.023961,0.007987,0.023961,0.007987
63,2483.38,0.91986,1.35546,0.62911,0.89094,0,0.75067,0.74976,0.79199,0.56344,0.74852,0.71969,0.77098,0.44257,0.92977,1.27935,0.64541,0.89258,0,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954
64,2521.36,0.89754,1.35077,0.62141,0.88844,0,0.7488,0.73883,0.79472,0.56208,0.74596,0.71074,0.76599,0.43874,0.92084,1.27601,0.66178,0.8904,0,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
65,2559.83,0.91292,1.40965,0.61997,0.88811,0,0.74977,0.75282,0.80524,0.57002,0.76658,0.70538,0.77208,0.44767,0.92424,1.27813,0.63439,0.89408,0,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888
66,2598.35,0.90466,1.37231,0.62128,0.88719,0,0.74576,0.75331,0.80103,0.5667,0.74291,0.71221,0.76538,0.44105,0.91724,1.27665,0.64681,0.89473,0,0.023565,0.007855,0.023565,0.007855,0.023565,0.007855,0.023565,0.007855
67,2636.61,0.90193,1.32806,0.61667,0.89011,0,0.75514,0.74635,0.80606,0.57511,0.75292,0.71761,0.77187,0.44641,0.91396,1.29372,0.62733,0.89332,0,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
68,2674.95,0.91337,1.36641,0.61969,0.89115,0,0.76964,0.73598,0.80349,0.566,0.75716,0.70341,0.75732,0.42108,0.93025,1.32431,0.63213,0.89571,0,0.023367,0.007789,0.023367,0.007789,0.023367,0.007789,0.023367,0.007789
69,2713.31,0.90156,1.32208,0.61404,0.88923,0,0.76359,0.75433,0.8053,0.57252,0.76283,0.71219,0.7754,0.44977,0.914,1.28506,0.62613,0.89128,0,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756
70,2751.25,0.89212,1.32573,0.61158,0.88662,0,0.77081,0.74757,0.81018,0.57525,0.76829,0.71323,0.77695,0.44687,0.90842,1.26052,0.6281,0.89051,0,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
71,2789.82,0.91594,1.35395,0.62375,0.88873,0,0.74918,0.75189,0.80059,0.56518,0.73479,0.71584,0.75998,0.42941,0.92447,1.30082,0.65008,0.89345,0,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769
72,2827.94,0.90202,1.33534,0.61309,0.88637,0,0.76765,0.74953,0.80776,0.57416,0.76087,0.71598,0.77358,0.44146,0.91608,1.28575,0.61867,0.89236,0,0.022971,0.007657,0.022971,0.007657,0.022971,0.007657,0.022971,0.007657
73,2866.32,0.88952,1.31602,0.60443,0.88646,0,0.77354,0.75462,0.81379,0.57926,0.76133,0.72016,0.7769,0.44959,0.91256,1.29126,0.62151,0.88761,0,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
74,2904.38,0.89803,1.35198,0.60739,0.88575,0,0.77117,0.73932,0.80472,0.57217,0.77159,0.71232,0.77422,0.4472,0.92888,1.25473,0.62573,0.89182,0,0.022773,0.007591,0.022773,0.007591,0.022773,0.007591,0.022773,0.007591
75,2942.42,0.8947,1.32402,0.60717,0.88318,0,0.74454,0.7536,0.80198,0.57028,0.73263,0.70938,0.76064,0.43602,0.91462,1.28373,0.62155,0.89242,0,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558
76,2980.9,0.89819,1.34541,0.6026,0.88463,0,0.75465,0.74369,0.79994,0.56701,0.75929,0.69805,0.75785,0.43934,0.92157,1.32962,0.62594,0.8936,0,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
77,3019.26,0.89434,1.32301,0.60488,0.8868,0,0.76388,0.74797,0.80653,0.57481,0.76684,0.712,0.77344,0.44778,0.92452,1.32696,0.62038,0.89463,0,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492
78,3057.19,0.88106,1.31436,0.60078,0.88183,0,0.7589,0.7571,0.80967,0.57855,0.74933,0.71599,0.77183,0.45044,0.90493,1.29038,0.61416,0.89229,0,0.022377,0.007459,0.022377,0.007459,0.022377,0.007459,0.022377,0.007459
79,3095.75,0.89753,1.35055,0.60481,0.88537,0,0.74767,0.75536,0.80891,0.57476,0.74743,0.72325,0.7778,0.44565,0.91777,1.25671,0.62471,0.89429,0,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
80,3134.08,0.89518,1.32357,0.60297,0.88076,0,0.74984,0.75716,0.80552,0.57438,0.74523,0.71505,0.76881,0.43946,0.90934,1.27668,0.62793,0.89187,0,0.022179,0.007393,0.022179,0.007393,0.022179,0.007393,0.022179,0.007393
81,3172.65,0.88542,1.33829,0.60326,0.88107,0,0.76077,0.75174,0.80211,0.57153,0.7621,0.71404,0.77115,0.45258,0.92758,1.27223,0.63208,0.89667,0,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736
82,3210.95,0.89097,1.33222,0.59548,0.88249,0,0.75519,0.75223,0.80763,0.57683,0.75589,0.71714,0.77911,0.44586,0.91088,1.27642,0.61911,0.88996,0,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
83,3249.03,0.87586,1.28902,0.59815,0.87947,0,0.77167,0.73826,0.8001,0.56528,0.76594,0.70037,0.76263,0.4404,0.93734,1.2907,0.63518,0.89838,0,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294
84,3287.32,0.89308,1.31628,0.60541,0.88266,0,0.76031,0.75003,0.80336,0.57426,0.76639,0.71936,0.7762,0.45105,0.91587,1.29225,0.62215,0.89421,0,0.021783,0.007261,0.021783,0.007261,0.021783,0.007261,0.021783,0.007261
85,3325.79,0.88371,1.3235,0.59702,0.8827,0,0.74241,0.77038,0.80274,0.57437,0.76693,0.70467,0.76518,0.44164,0.91127,1.29033,0.62813,0.89188,0,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
86,3364.16,0.88284,1.31749,0.59538,0.88409,0,0.76209,0.74469,0.81023,0.574,0.77108,0.701,0.77395,0.44328,0.91206,1.28071,0.62622,0.89212,0,0.021585,0.007195,0.021585,0.007195,0.021585,0.007195,0.021585,0.007195
87,3402.48,0.88704,1.35377,0.59976,0.88062,0,0.76809,0.74744,0.8077,0.57138,0.76557,0.71157,0.77112,0.44241,0.91625,1.27403,0.62858,0.88927,0,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162
88,3440.59,0.88304,1.28993,0.5968,0.88098,0,0.77375,0.74534,0.80208,0.57003,0.76728,0.71525,0.77261,0.45121,0.91284,1.32763,0.62716,0.89097,0,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
89,3478.88,0.87832,1.30609,0.58582,0.87831,0,0.76068,0.74983,0.80721,0.57926,0.74933,0.72492,0.77944,0.44748,0.91816,1.28541,0.62571,0.89244,0,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096
90,3517.17,0.88464,1.31984,0.59651,0.87972,0,0.74311,0.75732,0.8006,0.57023,0.74226,0.72261,0.76837,0.44355,0.90496,1.29529,0.62579,0.88805,0,0.021189,0.007063,0.021189,0.007063,0.021189,0.007063,0.021189,0.007063
91,3555.45,0.88089,1.33153,0.59185,0.87871,0,0.75755,0.75626,0.80644,0.57413,0.75042,0.71138,0.76665,0.44118,0.91565,1.27178,0.61303,0.8896,0,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
92,3593.7,0.87755,1.28865,0.58735,0.87888,0,0.7553,0.75206,0.80386,0.57412,0.76131,0.71187,0.77447,0.45253,0.91958,1.275,0.61892,0.897,0,0.020991,0.006997,0.020991,0.006997,0.020991,0.006997,0.020991,0.006997
93,3632.06,0.87445,1.30661,0.58676,0.88061,0,0.75234,0.75829,0.80102,0.57004,0.76349,0.7013,0.76535,0.43995,0.92762,1.27273,0.62878,0.89459,0,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964
94,3670.15,0.86572,1.28276,0.57812,0.87759,0,0.76182,0.75031,0.80205,0.57335,0.76087,0.71679,0.76622,0.44481,0.91455,1.28652,0.6293,0.89177,0,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
95,3708.61,0.8794,1.28985,0.58185,0.87674,0,0.76676,0.74057,0.80782,0.57553,0.75278,0.7008,0.76085,0.43693,0.92086,1.29726,0.61466,0.8912,0,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898
96,3747.08,0.8732,1.31332,0.58165,0.87558,0,0.75153,0.7584,0.81029,0.57722,0.76614,0.70161,0.77069,0.43741,0.91232,1.27477,0.62672,0.8883,0,0.020595,0.006865,0.020595,0.006865,0.020595,0.006865,0.020595,0.006865
97,3785.22,0.87348,1.26164,0.58232,0.87706,0,0.76934,0.74489,0.80618,0.57558,0.75806,0.71628,0.76875,0.44335,0.91364,1.27587,0.61783,0.89197,0,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
98,3823.8,0.86642,1.28479,0.58029,0.87417,0,0.75178,0.75004,0.80183,0.56603,0.74837,0.70405,0.76129,0.43345,0.91323,1.2904,0.63671,0.89121,0,0.020397,0.006799,0.020397,0.006799,0.020397,0.006799,0.020397,0.006799
99,3861.91,0.86976,1.26568,0.57936,0.88142,0,0.74125,0.74729,0.79556,0.571,0.73887,0.71009,0.75686,0.43669,0.91679,1.31002,0.63458,0.89233,0,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766
100,3900.19,0.86186,1.29456,0.57372,0.87399,0,0.76265,0.74231,0.80819,0.57798,0.76264,0.70395,0.76679,0.44531,0.91861,1.28004,0.61946,0.891,0,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
101,3938.49,0.87465,1.27821,0.58076,0.87749,0,0.75275,0.75261,0.79678,0.57102,0.73789,0.72027,0.75752,0.44077,0.91044,1.29095,0.63354,0.89181,0,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067
102,3976.57,0.85437,1.28426,0.56523,0.87455,0,0.76158,0.74316,0.80708,0.57829,0.75971,0.70591,0.77043,0.44954,0.90626,1.26068,0.62828,0.8854,0,0.020001,0.006667,0.020001,0.006667,0.020001,0.006667,0.020001,0.006667
103,4015.04,0.8652,1.26071,0.56558,0.87518,0,0.74756,0.75683,0.79778,0.56637,0.74467,0.71002,0.75507,0.43863,0.91767,1.27958,0.6242,0.89061,0,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
