epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
78,4908.17,0.81932,1.22649,0.5456,0.87265,0,0.77463,0.74211,0.81189,0.58078,0.76222,0.70985,0.77611,0.4576,0.89343,1.26975,0.62369,0.89398,0,0.022377,0.007459,0.022377,0.007459,0.022377,0.007459,0.022377,0.007459
79,4970.75,0.83144,1.24117,0.5461,0.87147,0,0.77679,0.75115,0.81512,0.58246,0.76075,0.72128,0.77605,0.45548,0.8977,1.26706,0.61223,0.8987,0,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
80,5033.3,0.82449,1.2003,0.54669,0.86612,0,0.76639,0.75776,0.81123,0.58365,0.75863,0.73209,0.78224,0.45215,0.88448,1.29341,0.61611,0.89646,0,0.022179,0.007393,0.022179,0.007393,0.022179,0.007393,0.022179,0.007393
81,5096.08,0.82053,1.19022,0.53715,0.86977,0,0.77247,0.75826,0.81791,0.58609,0.77123,0.72108,0.78224,0.4638,0.88989,1.26254,0.60572,0.90117,0,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736
82,5158.81,0.83113,1.20819,0.54483,0.86848,0,0.74461,0.76626,0.80705,0.58271,0.76228,0.71711,0.78168,0.45892,0.88649,1.27222,0.62242,0.89467,0,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
83,5221.51,0.81939,1.18969,0.54062,0.8662,0,0.76523,0.75132,0.80244,0.57675,0.74674,0.71604,0.75884,0.44345,0.88923,1.28984,0.62197,0.89566,0,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294
84,5283.94,0.81262,1.17544,0.53766,0.86737,0,0.76242,0.76028,0.80474,0.57982,0.7656,0.71844,0.77167,0.45766,0.89267,1.24895,0.62087,0.89922,0,0.021783,0.007261,0.021783,0.007261,0.021783,0.007261,0.021783,0.007261
85,5346.4,0.80881,1.17707,0.53432,0.86811,0,0.76615,0.75293,0.80562,0.57982,0.74715,0.70659,0.75914,0.44522,0.8831,1.3119,0.62035,0.89446,0,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
86,5409.11,0.80619,1.19693,0.53294,0.86509,0,0.77025,0.75175,0.80821,0.58084,0.74655,0.71999,0.76752,0.45192,0.88945,1.30423,0.62075,0.89716,0,0.021585,0.007195,0.021585,0.007195,0.021585,0.007195,0.021585,0.007195
87,5471.65,0.81765,1.17849,0.53234,0.86744,0,0.75259,0.76109,0.8057,0.58128,0.75955,0.71955,0.77601,0.45755,0.88741,1.27975,0.61716,0.8979,0,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162
88,5534.39,0.81619,1.16936,0.52942,0.86651,0,0.76332,0.75457,0.80369,0.5778,0.75422,0.69745,0.74978,0.44323,0.89243,1.29281,0.62267,0.89936,0,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
89,5597.15,0.82456,1.20228,0.52981,0.86358,0,0.76673,0.75291,0.80555,0.57621,0.7489,0.71163,0.75951,0.44483,0.89631,1.28974,0.61891,0.89787,0,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096
90,5659.75,0.80416,1.17498,0.52121,0.86616,0,0.77712,0.7489,0.80928,0.5774,0.75704,0.71804,0.76748,0.44385,0.90154,1.30404,0.62696,0.90284,0,0.021189,0.007063,0.021189,0.007063,0.021189,0.007063,0.021189,0.007063
91,5722.15,0.8195,1.15996,0.52858,0.86568,0,0.76958,0.75367,0.81043,0.5814,0.76434,0.72826,0.78602,0.46982,0.89287,1.26795,0.61962,0.90247,0,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
92,5784.72,0.80546,1.16859,0.52097,0.8618,0,0.76846,0.75079,0.80373,0.57759,0.74843,0.71191,0.76057,0.44023,0.89777,1.34775,0.62664,0.89607,0,0.020991,0.006997,0.020991,0.006997,0.020991,0.006997,0.020991,0.006997
93,5847.19,0.80511,1.16541,0.5194,0.86424,0,0.76722,0.75433,0.80265,0.57551,0.76925,0.71365,0.77032,0.45304,0.89185,1.28006,0.62545,0.8964,0,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964
94,5909.88,0.80241,1.17463,0.52259,0.86077,0,0.75775,0.75325,0.80382,0.57852,0.75194,0.71088,0.7656,0.45318,0.89205,1.28324,0.63915,0.8982,0,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
95,5972.65,0.81481,1.15221,0.51599,0.86225,0,0.76335,0.76064,0.80874,0.57657,0.75178,0.71296,0.76628,0.45056,0.88905,1.2891,0.62442,0.89928,0,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898
96,6035.36,0.81162,1.1504,0.5206,0.86369,0,0.76514,0.75692,0.80981,0.57913,0.76212,0.709,0.76948,0.44951,0.88904,1.2641,0.61992,0.89538,0,0.020595,0.006865,0.020595,0.006865,0.020595,0.006865,0.020595,0.006865
97,6097.88,0.79946,1.13603,0.51739,0.86045,0,0.76018,0.75482,0.80141,0.57365,0.75213,0.71823,0.76191,0.44957,0.89328,1.28386,0.62574,0.90262,0,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
98,6160.54,0.79738,1.13069,0.50821,0.8616,0,0.74868,0.75907,0.80322,0.57786,0.75327,0.71822,0.7711,0.4506,0.88898,1.27725,0.61638,0.90113,0,0.020397,0.006799,0.020397,0.006799,0.020397,0.006799,0.020397,0.006799
99,6222.97,0.79761,1.13937,0.51256,0.86147,0,0.76769,0.74162,0.80348,0.57986,0.76401,0.70659,0.77029,0.45097,0.89002,1.2715,0.62497,0.9,0,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766
100,6285.59,0.789,1.12887,0.5096,0.85981,0,0.76804,0.75936,0.80839,0.57778,0.76073,0.71825,0.77239,0.45018,0.8962,1.27347,0.63044,0.89864,0,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
101,6348.04,0.79785,1.12404,0.51119,0.85931,0,0.77762,0.74736,0.80167,0.57357,0.76083,0.71873,0.76752,0.44796,0.89873,1.28519,0.63591,0.90426,0,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067
102,6410.86,0.80513,1.16645,0.51066,0.86014,0,0.75897,0.75674,0.80783,0.578,0.76635,0.70826,0.77467,0.45271,0.88456,1.27003,0.62383,0.90062,0,0.020001,0.006667,0.020001,0.006667,0.020001,0.006667,0.020001,0.006667
103,6473.39,0.79751,1.11558,0.50418,0.85854,0,0.76553,0.75222,0.79905,0.57458,0.74434,0.71786,0.75878,0.44818,0.88731,1.27698,0.63088,0.89523,0,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
