epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
22,1983.98,0.95523,1.56046,0.69036,0.89948,0,0.73415,0.74192,0.78535,0.54847,0.72739,0.70603,0.75139,0.4052,0.92292,1.52125,0.67485,0.8851,0,0.00448115,0.00149372,0.00448115,0.00149372,0.00448115,0.00149372,0.00448115,0.00149372
23,2071.43,0.96999,1.58002,0.69108,0.90353,0,0.73841,0.73686,0.78714,0.54626,0.71825,0.68961,0.73509,0.38468,0.91928,1.47585,0.67503,0.88169,0,0.00445639,0.00148546,0.00445639,0.00148546,0.00445639,0.00148546,0.00445639,0.00148546
24,2158.41,0.96899,1.5615,0.6929,0.90116,0,0.74716,0.73349,0.78969,0.55279,0.72903,0.69817,0.74445,0.40357,0.91216,1.42897,0.66381,0.88032,0,0.00443164,0.00147721,0.00443164,0.00147721,0.00443164,0.00147721,0.00443164,0.00147721
25,2245.61,0.96878,1.55807,0.68421,0.90293,0,0.73956,0.74583,0.78439,0.54824,0.73859,0.70096,0.74746,0.40982,0.92079,1.44462,0.66973,0.88416,0,0.00440688,0.00146896,0.00440688,0.00146896,0.00440688,0.00146896,0.00440688,0.00146896
26,2332.64,0.95293,1.54902,0.67776,0.89897,0,0.74248,0.74252,0.78536,0.54982,0.73434,0.7073,0.75406,0.41274,0.91757,1.44719,0.66867,0.88113,0,0.00438213,0.00146071,0.00438213,0.00146071,0.00438213,0.00146071,0.00438213,0.00146071
27,2419.48,0.95683,1.54648,0.67493,0.8979,0,0.7553,0.728,0.78428,0.5476,0.73604,0.68433,0.73845,0.39712,0.92088,1.45215,0.67018,0.88353,0,0.00435737,0.00145246,0.00435737,0.00145246,0.00435737,0.00145246,0.00435737,0.00145246
28,2506.69,0.96267,1.56181,0.67329,0.8981,0,0.75029,0.73055,0.79175,0.55183,0.7509,0.68416,0.74785,0.40257,0.92255,1.43412,0.65634,0.88661,0,0.00433262,0.00144421,0.00433262,0.00144421,0.00433262,0.00144421,0.00433262,0.00144421
29,2593.36,0.9447,1.53046,0.66872,0.89556,0,0.75008,0.73912,0.79129,0.55357,0.73155,0.69448,0.74424,0.40626,0.90794,1.42828,0.66905,0.88464,0,0.00430786,0.00143595,0.00430786,0.00143595,0.00430786,0.00143595,0.00430786,0.00143595
30,2680.97,0.95166,1.53988,0.66696,0.89657,0,0.74947,0.73784,0.78623,0.55173,0.73486,0.69398,0.74442,0.40354,0.91789,1.42466,0.67622,0.88162,0,0.00428311,0.0014277,0.00428311,0.0014277,0.00428311,0.0014277,0.00428311,0.0014277
31,2768.38,0.9556,1.54176,0.67171,0.89833,0,0.7508,0.72422,0.78809,0.55208,0.72971,0.69656,0.75205,0.4116,0.90339,1.40357,0.66961,0.88337,0,0.00425835,0.00141945,0.00425835,0.00141945,0.00425835,0.00141945,0.00425835,0.00141945
32,2855.53,0.95789,1.53015,0.66582,0.89625,0,0.75263,0.73826,0.79425,0.55726,0.74679,0.69958,0.75606,0.40756,0.90563,1.41644,0.65615,0.87784,0,0.0042336,0.0014112,0.0042336,0.0014112,0.0042336,0.0014112,0.0042336,0.0014112
33,2942.57,0.95109,1.5113,0.65803,0.89565,0,0.74828,0.73766,0.79031,0.55376,0.73539,0.69829,0.75295,0.41698,0.91336,1.41004,0.66328,0.88425,0,0.00420884,0.00140295,0.00420884,0.00140295,0.00420884,0.00140295,0.00420884,0.00140295
34,3029.83,0.94425,1.48957,0.65116,0.89726,0,0.76105,0.72611,0.78328,0.55075,0.74472,0.69396,0.74682,0.40897,0.90541,1.41202,0.66667,0.88203,0,0.00418409,0.0013947,0.00418409,0.0013947,0.00418409,0.0013947,0.00418409,0.0013947
35,3116.53,0.94049,1.49285,0.65655,0.89403,0,0.76146,0.73463,0.79134,0.55449,0.74283,0.70296,0.75585,0.40845,0.90643,1.45788,0.65345,0.8793,0,0.00415933,0.00138644,0.00415933,0.00138644,0.00415933,0.00138644,0.00415933,0.00138644
36,3203.73,0.94408,1.50991,0.65544,0.89471,0,0.75468,0.73961,0.79188,0.556,0.75067,0.70182,0.75522,0.41639,0.90327,1.3878,0.65743,0.88016,0,0.00413458,0.00137819,0.00413458,0.00137819,0.00413458,0.00137819,0.00413458,0.00137819
37,3291.31,0.9499,1.51078,0.65657,0.896,0,0.75156,0.73809,0.78923,0.5564,0.73218,0.6998,0.7492,0.41281,0.90451,1.39524,0.66223,0.88086,0,0.00410982,0.00136994,0.00410982,0.00136994,0.00410982,0.00136994,0.00410982,0.00136994
38,3378.7,0.94493,1.48586,0.65002,0.89305,0,0.75037,0.73898,0.79314,0.55337,0.74068,0.68606,0.74608,0.39781,0.91231,1.43365,0.66093,0.88023,0,0.00408507,0.00136169,0.00408507,0.00136169,0.00408507,0.00136169,0.00408507,0.00136169
39,3465.8,0.93378,1.47076,0.63824,0.89178,0,0.75411,0.72663,0.78668,0.5542,0.73743,0.6917,0.74889,0.41211,0.90336,1.40153,0.6555,0.8801,0,0.00406031,0.00135344,0.00406031,0.00135344,0.00406031,0.00135344,0.00406031,0.00135344
40,3552.37,0.92868,1.45996,0.64381,0.89126,0,0.73435,0.73457,0.79094,0.55492,0.72291,0.70064,0.75145,0.41231,0.90878,1.4037,0.66582,0.88199,0,0.00403556,0.00134519,0.00403556,0.00134519,0.00403556,0.00134519,0.00403556,0.00134519
41,3639.26,0.93294,1.44905,0.63865,0.89242,0,0.75222,0.73024,0.78818,0.55258,0.73928,0.69642,0.74857,0.41362,0.90184,1.39075,0.66209,0.88086,0,0.0040108,0.00133693,0.0040108,0.00133693,0.0040108,0.00133693,0.0040108,0.00133693
42,3726.58,0.93885,1.48814,0.64365,0.89516,0,0.74255,0.74108,0.78849,0.55401,0.73317,0.69775,0.74665,0.41126,0.90185,1.40913,0.65435,0.88298,0,0.00398605,0.00132868,0.00398605,0.00132868,0.00398605,0.00132868,0.00398605,0.00132868
43,3813.82,0.93132,1.4531,0.62998,0.89195,0,0.76264,0.72966,0.79464,0.55656,0.7487,0.69168,0.75085,0.41157,0.90319,1.40304,0.65684,0.8812,0,0.00396129,0.00132043,0.00396129,0.00132043,0.00396129,0.00132043,0.00396129,0.00132043
44,3900.47,0.92658,1.42873,0.63379,0.89168,0,0.75133,0.74283,0.79668,0.56264,0.73915,0.69812,0.75383,0.41375,0.8957,1.40869,0.65071,0.87731,0,0.00393654,0.00131218,0.00393654,0.00131218,0.00393654,0.00131218,0.00393654,0.00131218
45,3987.04,0.91676,1.44185,0.6342,0.89081,0,0.75879,0.7358,0.79426,0.5604,0.75282,0.70133,0.7551,0.41433,0.90154,1.40749,0.65365,0.87958,0,0.00391178,0.00130393,0.00391178,0.00130393,0.00391178,0.00130393,0.00391178,0.00130393
46,4073.71,0.91871,1.44904,0.63096,0.89052,0,0.73748,0.74314,0.79328,0.55588,0.71868,0.71072,0.75267,0.41014,0.89967,1.39756,0.65752,0.88171,0,0.00388703,0.00129568,0.00388703,0.00129568,0.00388703,0.00129568,0.00388703,0.00129568
47,4160.8,0.92107,1.44915,0.62581,0.88775,0,0.76937,0.7244,0.79505,0.56069,0.76144,0.69506,0.75916,0.4129,0.89412,1.39496,0.64151,0.87981,0,0.00386227,0.00128742,0.00386227,0.00128742,0.00386227,0.00128742,0.00386227,0.00128742
48,4247.48,0.92072,1.43566,0.62575,0.89049,0,0.73311,0.73609,0.78516,0.55153,0.72201,0.69727,0.7494,0.41249,0.90212,1.43483,0.65829,0.88166,0,0.00383752,0.00127917,0.00383752,0.00127917,0.00383752,0.00127917,0.00383752,0.00127917
49,4334.25,0.91892,1.44588,0.62667,0.88707,0,0.75347,0.74007,0.78803,0.55689,0.74042,0.70105,0.74669,0.41487,0.89849,1.38708,0.64826,0.88016,0,0.00381276,0.00127092,0.00381276,0.00127092,0.00381276,0.00127092,0.00381276,0.00127092
50,4421.59,0.91574,1.43492,0.61667,0.88638,0,0.75155,0.72866,0.77972,0.54962,0.73473,0.69799,0.74235,0.40621,0.8962,1.41548,0.66461,0.87939,0,0.00378801,0.00126267,0.00378801,0.00126267,0.00378801,0.00126267,0.00378801,0.00126267
51,4508.19,0.91518,1.40008,0.61891,0.88533,0,0.74686,0.73243,0.79474,0.5582,0.71671,0.70125,0.74966,0.41514,0.89714,1.40656,0.65201,0.87951,0,0.00376325,0.00125442,0.00376325,0.00125442,0.00376325,0.00125442,0.00376325,0.00125442
52,4594.94,0.91168,1.44062,0.61304,0.88438,0,0.76011,0.73334,0.78841,0.55464,0.74359,0.6962,0.74398,0.41169,0.89846,1.40729,0.65334,0.88303,0,0.0037385,0.00124617,0.0037385,0.00124617,0.0037385,0.00124617,0.0037385,0.00124617
53,4681.7,0.90608,1.42344,0.61302,0.88712,0,0.74097,0.74357,0.78931,0.55469,0.72917,0.70954,0.75223,0.41622,0.90148,1.39931,0.65287,0.88369,0,0.00371374,0.00123791,0.00371374,0.00123791,0.00371374,0.00123791,0.00371374,0.00123791
54,4768.4,0.90714,1.41199,0.60919,0.88307,0,0.75931,0.73437,0.78875,0.55966,0.74338,0.70506,0.75676,0.41876,0.89192,1.38483,0.64445,0.87802,0,0.00368899,0.00122966,0.00368899,0.00122966,0.00368899,0.00122966,0.00368899,0.00122966
55,4855.41,0.91475,1.43859,0.61867,0.88498,0,0.76079,0.74092,0.79494,0.5605,0.7515,0.70039,0.75129,0.4121,0.90097,1.40484,0.65028,0.88382,0,0.00366423,0.00122141,0.00366423,0.00122141,0.00366423,0.00122141,0.00366423,0.00122141
56,4942.24,0.90847,1.40065,0.61306,0.88838,0,0.75058,0.74011,0.79077,0.5568,0.73201,0.70978,0.75192,0.41816,0.90308,1.40642,0.64993,0.88144,0,0.00363948,0.00121316,0.00363948,0.00121316,0.00363948,0.00121316,0.00363948,0.00121316
57,5029.64,0.91143,1.41804,0.61048,0.88572,0,0.75964,0.7428,0.79183,0.55538,0.74993,0.70407,0.75815,0.4296,0.91223,1.4059,0.65616,0.88168,0,0.00361472,0.00120491,0.00361472,0.00120491,0.00361472,0.00120491,0.00361472,0.00120491
58,5116.62,0.90927,1.41206,0.60643,0.88439,0,0.75937,0.73416,0.79487,0.55968,0.75345,0.69382,0.75364,0.41221,0.89739,1.4013,0.64101,0.87974,0,0.00358997,0.00119666,0.00358997,0.00119666,0.00358997,0.00119666,0.00358997,0.00119666
59,5203.44,0.9032,1.39835,0.60442,0.88358,0,0.75484,0.7363,0.79448,0.55785,0.74726,0.70307,0.75824,0.42571,0.90379,1.39713,0.64715,0.88186,0,0.00356521,0.0011884,0.00356521,0.0011884,0.00356521,0.0011884,0.00356521,0.0011884
60,5290.54,0.90233,1.40141,0.60446,0.88276,0,0.75809,0.74127,0.79363,0.56017,0.75011,0.69994,0.75062,0.41998,0.89999,1.39023,0.64181,0.88185,0,0.00354046,0.00118015,0.00354046,0.00118015,0.00354046,0.00118015,0.00354046,0.00118015
61,5377.13,0.89138,1.36711,0.59442,0.87956,0,0.76004,0.74285,0.79724,0.56333,0.73689,0.71282,0.75503,0.42251,0.89928,1.41084,0.63776,0.88429,0,0.0035157,0.0011719,0.0035157,0.0011719,0.0035157,0.0011719,0.0035157,0.0011719
62,5464.01,0.90122,1.40034,0.60371,0.88234,0,0.75864,0.73296,0.78985,0.55617,0.73581,0.69818,0.74484,0.41641,0.89924,1.40837,0.6569,0.87982,0,0.00349095,0.00116365,0.00349095,0.00116365,0.00349095,0.00116365,0.00349095,0.00116365
63,5550.62,0.89959,1.3823,0.60263,0.88192,0,0.76012,0.73733,0.79637,0.5591,0.74322,0.70386,0.7539,0.42029,0.9017,1.39064,0.64085,0.88151,0,0.00346619,0.0011554,0.00346619,0.0011554,0.00346619,0.0011554,0.00346619,0.0011554
